flow,period,workday,blue_rate,yellow_rate,green_rate,other_rate,rate
457.0,67,1,0.7964989059080962,0.17067833698030635,0.030634573304157548,0.002188183807439825,0.07658643326039387
405.0,68,1,0.762962962962963,0.2123456790123457,0.019753086419753086,0.0049382716049382715,0.1037037037037037
510.0,69,1,0.7784313725490196,0.20392156862745098,0.013725490196078431,0.00392156862745098,0.0784313725490196
455.0,70,1,0.7472527472527473,0.22197802197802197,0.02857142857142857,0.002197802197802198,0.08131868131868132
388.0,71,1,0.7809278350515464,0.20103092783505155,0.01804123711340206,0.0,0.06958762886597938
413.0,72,1,0.801452784503632,0.18159806295399517,0.01694915254237288,0.0,0.09443099273607748
403.0,73,1,0.7841191066997518,0.18858560794044665,0.02729528535980149,0.0,0.05955334987593052
365.0,74,1,0.7835616438356164,0.19726027397260273,0.019178082191780823,0.0,0.07123287671232877
313.0,75,1,0.7539936102236422,0.20766773162939298,0.038338658146964855,0.0,0.03514376996805112
330.0,76,1,0.7303030303030303,0.24545454545454545,0.01818181818181818,0.006060606060606061,0.048484848484848485
282.0,77,1,0.6950354609929078,0.2978723404255319,0.0070921985815602835,0.0,0.04964539007092199
292.0,78,1,0.7397260273972602,0.25,0.010273972602739725,0.0,0.0410958904109589
300.0,79,1,0.6633333333333333,0.3,0.03333333333333333,0.0033333333333333335,0.02666666666666667
261.0,80,1,0.7049808429118773,0.25287356321839083,0.038314176245210725,0.0038314176245210726,0.03065134099616858
291.0,81,1,0.7044673539518901,0.27491408934707906,0.01718213058419244,0.003436426116838488,0.037800687285223365
254.0,82,1,0.7244094488188977,0.2559055118110236,0.01968503937007874,0.0,0.07086614173228346
280.0,83,1,0.6464285714285715,0.33214285714285713,0.02142857142857143,0.0,0.025
283.0,84,1,0.6890459363957597,0.27208480565371024,0.038869257950530034,0.0,0.0353356890459364
235.0,85,1,0.6553191489361702,0.32340425531914896,0.02127659574468085,0.0,0.03404255319148936
251.0,86,1,0.6573705179282868,0.3187250996015936,0.02390438247011952,0.0,0.0398406374501992
234.0,87,1,0.6623931623931624,0.32051282051282054,0.008547008547008548,0.008547008547008548,0.05555555555555555
243.0,88,1,0.6666666666666666,0.30864197530864196,0.024691358024691357,0.0,0.03292181069958848
195.0,89,1,0.676923076923077,0.29743589743589743,0.02564102564102564,0.0,0.05641025641025641
200.0,90,1,0.64,0.34,0.015,0.005,0.02
180.0,91,1,0.6777777777777778,0.29444444444444445,0.027777777777777776,0.0,0.06111111111111111
185.0,92,1,0.6486486486486487,0.32432432432432434,0.021621621621621623,0.005405405405405406,0.04864864864864865
150.0,93,1,0.66,0.3333333333333333,0.006666666666666667,0.0,0.04666666666666667
141.0,94,1,0.6879432624113475,0.3120567375886525,0.0,0.0,0.02127659574468085
140.0,95,1,0.6071428571428571,0.37857142857142856,0.014285714285714285,0.0,0.02857142857142857
125.0,0,1,0.592,0.36,0.04,0.008,0.064
119.0,1,1,0.6134453781512605,0.37815126050420167,0.008403361344537815,0.0,0.04201680672268908
119.0,2,1,0.5378151260504201,0.44537815126050423,0.01680672268907563,0.0,0.03361344537815126
115.0,3,1,0.4956521739130435,0.46956521739130436,0.034782608695652174,0.0,0.034782608695652174
88.0,4,1,0.5340909090909091,0.42045454545454547,0.03409090909090909,0.011363636363636364,0.011363636363636364
109.0,5,1,0.44036697247706424,0.5229357798165137,0.027522935779816515,0.009174311926605505,0.06422018348623854
112.0,6,1,0.49107142857142855,0.4732142857142857,0.017857142857142856,0.017857142857142856,0.05357142857142857
76.0,7,1,0.4342105263157895,0.5394736842105263,0.013157894736842105,0.013157894736842105,0.05263157894736842
84.0,8,1,0.4523809523809524,0.5357142857142857,0.011904761904761904,0.0,0.08333333333333333
84.0,9,1,0.36904761904761907,0.6071428571428571,0.023809523809523808,0.0,0.08333333333333333
78.0,10,1,0.48717948717948717,0.47435897435897434,0.038461538461538464,0.0,0.038461538461538464
66.0,11,1,0.30303030303030304,0.6818181818181818,0.015151515151515152,0.0,0.045454545454545456
63.0,12,1,0.36507936507936506,0.6190476190476191,0.015873015873015872,0.0,0.0
72.0,13,1,0.3611111111111111,0.625,0.013888888888888888,0.0,0.0
69.0,14,1,0.4927536231884058,0.5072463768115942,0.0,0.0,0.028985507246376812
53.0,15,1,0.41509433962264153,0.5660377358490566,0.018867924528301886,0.0,0.03773584905660377
79.0,16,1,0.34177215189873417,0.6455696202531646,0.0,0.012658227848101266,0.02531645569620253
64.0,17,1,0.34375,0.65625,0.0,0.0,0.03125
65.0,18,1,0.36923076923076925,0.6307692307692307,0.0,0.0,0.015384615384615385
64.0,19,1,0.40625,0.59375,0.0,0.0,0.015625
85.0,20,1,0.4117647058823529,0.5647058823529412,0.023529411764705882,0.0,0.011764705882352941
94.0,21,1,0.2765957446808511,0.7021276595744681,0.02127659574468085,0.0,0.0425531914893617
111.0,22,1,0.3783783783783784,0.6216216216216216,0.0,0.0,0.018018018018018018
115.0,23,1,0.41739130434782606,0.5739130434782609,0.008695652173913044,0.0,0.017391304347826087
130.0,24,1,0.4461538461538462,0.5461538461538461,0.007692307692307693,0.0,0.03076923076923077
136.0,25,1,0.4632352941176471,0.5220588235294118,0.014705882352941176,0.0,0.08088235294117647
175.0,26,1,0.4857142857142857,0.5028571428571429,0.011428571428571429,0.0,0.04
183.0,27,1,0.48633879781420764,0.4972677595628415,0.01639344262295082,0.0,0.03825136612021858
199.0,28,1,0.5577889447236181,0.4271356783919598,0.01507537688442211,0.0,0.035175879396984924
216.0,29,1,0.5648148148148148,0.4166666666666667,0.018518518518518517,0.0,0.037037037037037035
227.0,30,1,0.6740088105726872,0.30837004405286345,0.01762114537444934,0.0,0.06167400881057269
234.0,31,1,0.6623931623931624,0.32051282051282054,0.017094017094017096,0.0,0.04700854700854701
207.0,32,1,0.7004830917874396,0.28019323671497587,0.014492753623188406,0.004830917874396135,0.07729468599033816
237.0,33,1,0.6877637130801688,0.2869198312236287,0.02109704641350211,0.004219409282700422,0.07172995780590717
266.0,34,1,0.6842105263157895,0.31203007518796994,0.0037593984962406013,0.0,0.05639097744360902
294.0,35,1,0.6870748299319728,0.2857142857142857,0.02040816326530612,0.006802721088435374,0.09523809523809523
357.0,36,1,0.7058823529411765,0.2605042016806723,0.028011204481792718,0.0056022408963585435,0.07563025210084033
323.0,37,1,0.7058823529411765,0.2476780185758514,0.04643962848297214,0.0,0.10526315789473684
348.0,38,1,0.7442528735632183,0.23275862068965517,0.022988505747126436,0.0,0.08333333333333333
346.0,39,1,0.7196531791907514,0.2543352601156069,0.014450867052023121,0.011560693641618497,0.12138728323699421
409.0,40,1,0.7432762836185819,0.23227383863080683,0.022004889975550123,0.0024449877750611247,0.08557457212713937
391.0,41,1,0.7749360613810742,0.20460358056265984,0.015345268542199489,0.005115089514066497,0.10997442455242967
374.0,42,1,0.7032085561497327,0.2700534759358289,0.026737967914438502,0.0,0.09893048128342247
377.0,43,1,0.753315649867374,0.23342175066312998,0.010610079575596816,0.002652519893899204,0.09549071618037135
353.0,44,1,0.7053824362606232,0.2747875354107649,0.0169971671388102,0.0028328611898017,0.13314447592067988
376.0,45,1,0.7446808510638298,0.23404255319148937,0.018617021276595744,0.0026595744680851063,0.08776595744680851
344.0,46,1,0.7209302325581395,0.25872093023255816,0.020348837209302327,0.0,0.06686046511627906
328.0,47,1,0.7347560975609756,0.24085365853658536,0.024390243902439025,0.0,0.13109756097560976
342.0,48,1,0.6666666666666666,0.3157894736842105,0.014619883040935672,0.0029239766081871343,0.07602339181286549
304.0,49,1,0.7171052631578947,0.2730263157894737,0.006578947368421052,0.003289473684210526,0.10197368421052631
341.0,50,1,0.7038123167155426,0.2668621700879765,0.026392961876832845,0.002932551319648094,0.0967741935483871
318.0,51,1,0.6981132075471698,0.2861635220125786,0.012578616352201259,0.0031446540880503146,0.08490566037735849
346.0,52,1,0.7630057803468208,0.21676300578034682,0.02023121387283237,0.0,0.14739884393063585
394.0,53,1,0.7639593908629442,0.22588832487309646,0.01015228426395939,0.0,0.09898477157360407
366.0,54,1,0.76775956284153,0.21584699453551912,0.01092896174863388,0.00546448087431694,0.1284153005464481
395.0,55,1,0.7822784810126582,0.1949367088607595,0.015189873417721518,0.007594936708860759,0.11645569620253164
389.0,56,1,0.7223650385604113,0.2416452442159383,0.028277634961439587,0.007712082262210797,0.10282776349614396
404.0,57,1,0.7376237623762376,0.2376237623762376,0.024752475247524754,0.0,0.09900990099009901
394.0,58,1,0.7715736040609137,0.20304568527918782,0.02284263959390863,0.0025380710659898475,0.09644670050761421
474.0,59,1,0.7341772151898734,0.24050632911392406,0.023206751054852322,0.002109704641350211,0.07805907172995781
456.0,60,1,0.7631578947368421,0.21929824561403508,0.015350877192982455,0.0021929824561403508,0.08114035087719298
422.0,61,1,0.8199052132701422,0.15876777251184834,0.018957345971563982,0.002369668246445498,0.13033175355450238
408.0,62,1,0.7769607843137255,0.19117647058823528,0.024509803921568627,0.007352941176470588,0.11029411764705882
410.0,63,1,0.7731707317073171,0.20243902439024392,0.02195121951219512,0.0024390243902439024,0.11707317073170732
434.0,64,1,0.7880184331797235,0.1935483870967742,0.018433179723502304,0.0,0.11059907834101383
436.0,65,1,0.7706422018348624,0.2018348623853211,0.022935779816513763,0.0045871559633027525,0.09862385321100918
429.0,66,1,0.7808857808857809,0.1958041958041958,0.018648018648018648,0.004662004662004662,0.0979020979020979
444.0,67,1,0.795045045045045,0.18693693693693694,0.015765765765765764,0.0022522522522522522,0.11036036036036036
460.0,68,1,0.8108695652173913,0.1673913043478261,0.021739130434782608,0.0,0.07173913043478261
445.0,69,1,0.7730337078651686,0.19775280898876405,0.024719101123595506,0.0044943820224719105,0.1101123595505618
459.0,70,1,0.7864923747276689,0.19389978213507625,0.013071895424836602,0.006535947712418301,0.10239651416122005
451.0,71,1,0.7982261640798226,0.18625277161862527,0.015521064301552107,0.0,0.08425720620842572
403.0,72,1,0.8287841191066998,0.16129032258064516,0.007444168734491315,0.0024813895781637717,0.12655086848635236
396.0,73,1,0.7676767676767676,0.20707070707070707,0.020202020202020204,0.005050505050505051,0.09595959595959595
376.0,74,1,0.773936170212766,0.20212765957446807,0.023936170212765957,0.0,0.07180851063829788
411.0,75,1,0.829683698296837,0.14841849148418493,0.019464720194647202,0.0024330900243309003,0.0535279805352798
349.0,76,1,0.7163323782234957,0.24641833810888253,0.03724928366762178,0.0,0.06303724928366762
316.0,77,1,0.7278481012658228,0.24367088607594936,0.02531645569620253,0.0031645569620253164,0.00949367088607595
298.0,78,1,0.7348993288590604,0.23825503355704697,0.02348993288590604,0.003355704697986577,0.053691275167785234
298.0,79,1,0.7348993288590604,0.24496644295302014,0.020134228187919462,0.0,0.050335570469798654
275.0,80,1,0.6872727272727273,0.2872727272727273,0.02181818181818182,0.0036363636363636364,0.04363636363636364
286.0,81,1,0.7062937062937062,0.2692307692307692,0.02097902097902098,0.0034965034965034965,0.05244755244755245
291.0,82,1,0.6701030927835051,0.3127147766323024,0.01718213058419244,0.0,0.03436426116838488
273.0,83,1,0.6886446886446886,0.28205128205128205,0.029304029304029304,0.0,0.054945054945054944
243.0,84,1,0.7283950617283951,0.2551440329218107,0.01646090534979424,0.0,0.0411522633744856
221.0,85,1,0.7194570135746606,0.26244343891402716,0.01809954751131222,0.0,0.04072398190045249
225.0,86,1,0.6666666666666666,0.30666666666666664,0.022222222222222223,0.0044444444444444444,0.04
220.0,87,1,0.6863636363636364,0.2863636363636364,0.01818181818181818,0.00909090909090909,0.04090909090909091
244.0,88,1,0.7090163934426229,0.27049180327868855,0.01639344262295082,0.004098360655737705,0.040983606557377046
229.0,89,1,0.6462882096069869,0.3406113537117904,0.004366812227074236,0.008733624454148471,0.026200873362445413
180.0,90,1,0.7,0.3,0.0,0.0,0.03333333333333333
178.0,91,1,0.6348314606741573,0.33707865168539325,0.016853932584269662,0.011235955056179775,0.02247191011235955
183.0,92,1,0.6284153005464481,0.34972677595628415,0.01092896174863388,0.01092896174863388,0.07103825136612021
153.0,93,1,0.6209150326797386,0.35294117647058826,0.0196078431372549,0.006535947712418301,0.0196078431372549
139.0,94,1,0.6474820143884892,0.33093525179856115,0.02158273381294964,0.0,0.07194244604316546
136.0,95,1,0.6397058823529411,0.3382352941176471,0.022058823529411766,0.0,0.058823529411764705
130.0,0,1,0.5384615384615384,0.4461538461538462,0.015384615384615385,0.0,0.038461538461538464
127.0,1,1,0.5590551181102362,0.4094488188976378,0.031496062992125984,0.0,0.06299212598425197
118.0,2,1,0.576271186440678,0.3813559322033898,0.025423728813559324,0.01694915254237288,0.01694915254237288
124.0,3,1,0.5,0.47580645161290325,0.008064516129032258,0.016129032258064516,0.06451612903225806
104.0,4,1,0.5,0.5,0.0,0.0,0.038461538461538464
93.0,5,1,0.4838709677419355,0.5053763440860215,0.010752688172043012,0.0,0.021505376344086023
91.0,6,1,0.4725274725274725,0.5164835164835165,0.01098901098901099,0.0,0.03296703296703297
116.0,7,1,0.5086206896551724,0.47413793103448276,0.017241379310344827,0.0,0.04310344827586207
95.0,8,1,0.4105263157894737,0.5578947368421052,0.021052631578947368,0.010526315789473684,0.021052631578947368
74.0,9,1,0.4594594594594595,0.5405405405405406,0.0,0.0,0.05405405405405406
82.0,10,1,0.43902439024390244,0.5365853658536586,0.024390243902439025,0.0,0.04878048780487805
57.0,11,1,0.42105263157894735,0.5789473684210527,0.0,0.0,0.03508771929824561
69.0,12,1,0.391304347826087,0.5942028985507246,0.0,0.014492753623188406,0.07246376811594203
59.0,13,1,0.4067796610169492,0.576271186440678,0.01694915254237288,0.0,0.05084745762711865
61.0,14,1,0.3442622950819672,0.5901639344262295,0.06557377049180328,0.0,0.03278688524590164
67.0,15,1,0.2835820895522388,0.7164179104477612,0.0,0.0,0.014925373134328358
83.0,16,1,0.39759036144578314,0.5903614457831325,0.0,0.012048192771084338,0.08433734939759036
65.0,17,1,0.36923076923076925,0.6153846153846154,0.015384615384615385,0.0,0.06153846153846154
68.0,18,1,0.3235294117647059,0.6764705882352942,0.0,0.0,0.014705882352941176
75.0,19,1,0.36,0.64,0.0,0.0,0.0
78.0,20,1,0.3717948717948718,0.6153846153846154,0.01282051282051282,0.0,0.01282051282051282
75.0,21,1,0.4,0.5866666666666667,0.013333333333333334,0.0,0.04
111.0,22,1,0.3063063063063063,0.6846846846846847,0.009009009009009009,0.0,0.018018018018018018
143.0,23,1,0.36363636363636365,0.6363636363636364,0.0,0.0,0.0
139.0,24,1,0.39568345323741005,0.5971223021582733,0.007194244604316547,0.0,0.04316546762589928
147.0,25,1,0.4217687074829932,0.5782312925170068,0.0,0.0,0.05442176870748299
182.0,26,1,0.46153846153846156,0.532967032967033,0.005494505494505495,0.0,0.016483516483516484
195.0,27,1,0.5384615384615384,0.4461538461538462,0.015384615384615385,0.0,0.05641025641025641
189.0,28,1,0.582010582010582,0.4126984126984127,0.005291005291005291,0.0,0.0582010582010582
224.0,29,1,0.5803571428571429,0.40625,0.013392857142857142,0.0,0.026785714285714284
199.0,30,1,0.6231155778894473,0.35678391959798994,0.01507537688442211,0.005025125628140704,0.06030150753768844
242.0,31,1,0.6033057851239669,0.3677685950413223,0.024793388429752067,0.004132231404958678,0.06198347107438017
234.0,32,1,0.6282051282051282,0.3547008547008547,0.017094017094017096,0.0,0.04700854700854701
268.0,33,1,0.6044776119402985,0.3619402985074627,0.033582089552238806,0.0,0.09328358208955224
279.0,34,1,0.6810035842293907,0.3046594982078853,0.010752688172043012,0.0035842293906810036,0.07526881720430108
314.0,35,1,0.7292993630573248,0.25477707006369427,0.01592356687898089,0.0,0.09235668789808917
283.0,36,1,0.7526501766784452,0.23674911660777384,0.01060070671378092,0.0,0.08480565371024736
330.0,37,1,0.703030303030303,0.2787878787878788,0.015151515151515152,0.0030303030303030303,0.0696969696969697
350.0,38,1,0.7485714285714286,0.22857142857142856,0.02,0.002857142857142857,0.10571428571428572
353.0,39,1,0.7053824362606232,0.2719546742209632,0.019830028328611898,0.0028328611898017,0.08781869688385269
375.0,40,1,0.704,0.264,0.021333333333333333,0.010666666666666666,0.096
358.0,41,1,0.6899441340782123,0.2877094972067039,0.01675977653631285,0.00558659217877095,0.09217877094972067
354.0,42,1,0.7146892655367232,0.268361581920904,0.014124293785310734,0.002824858757062147,0.0903954802259887
325.0,43,1,0.7446153846153846,0.24,0.015384615384615385,0.0,0.09230769230769231
365.0,44,1,0.7205479452054795,0.2493150684931507,0.0273972602739726,0.0027397260273972603,0.10136986301369863
381.0,45,1,0.7139107611548556,0.2650918635170604,0.02099737532808399,0.0,0.13385826771653545
382.0,46,1,0.7015706806282722,0.28534031413612565,0.007853403141361256,0.005235602094240838,0.1099476439790576
352.0,47,1,0.7329545454545454,0.24431818181818182,0.022727272727272728,0.0,0.13352272727272727
319.0,48,1,0.7084639498432602,0.26959247648902823,0.018808777429467086,0.003134796238244514,0.10031347962382445
343.0,49,1,0.6997084548104956,0.27696793002915454,0.02040816326530612,0.0029154518950437317,0.07871720116618076
326.0,50,1,0.7055214723926381,0.2668711656441718,0.009202453987730062,0.018404907975460124,0.147239263803681
342.0,51,1,0.6900584795321637,0.2953216374269006,0.011695906432748537,0.0029239766081871343,0.11988304093567251
363.0,52,1,0.7493112947658402,0.22038567493112948,0.024793388429752067,0.005509641873278237,0.0743801652892562
364.0,53,1,0.7554945054945055,0.22252747252747251,0.016483516483516484,0.005494505494505495,0.11263736263736264
383.0,54,1,0.7728459530026109,0.21148825065274152,0.010443864229765013,0.005221932114882507,0.1279373368146214
423.0,55,1,0.7801418439716312,0.2033096926713948,0.009456264775413711,0.0070921985815602835,0.12529550827423167
398.0,56,1,0.7738693467336684,0.21608040201005024,0.010050251256281407,0.0,0.12311557788944724
413.0,57,1,0.7627118644067796,0.2179176755447942,0.01694915254237288,0.002421307506053269,0.13075060532687652
477.0,58,1,0.8113207547169812,0.1761006289308176,0.012578616352201259,0.0,0.0880503144654088
423.0,59,1,0.7872340425531915,0.19148936170212766,0.02127659574468085,0.0,0.12529550827423167
431.0,60,1,0.7842227378190255,0.1925754060324826,0.02088167053364269,0.002320185614849188,0.11600928074245939
439.0,61,1,0.7927107061503417,0.1867881548974943,0.015945330296127564,0.004555808656036446,0.11389521640091116
456.0,62,1,0.8486842105263158,0.12280701754385964,0.02631578947368421,0.0021929824561403508,0.10087719298245613
472.0,63,1,0.788135593220339,0.18008474576271186,0.029661016949152543,0.00211864406779661,0.1038135593220339
462.0,64,1,0.7987012987012987,0.17316017316017315,0.025974025974025976,0.0021645021645021645,0.11688311688311688
489.0,65,1,0.8098159509202454,0.16359918200409,0.024539877300613498,0.002044989775051125,0.12269938650306748
481.0,66,1,0.8232848232848233,0.15592515592515593,0.02079002079002079,0.0,0.08523908523908524
541.0,67,1,0.8170055452865065,0.1645101663585952,0.0166358595194085,0.0018484288354898336,0.08133086876155268
481.0,68,1,0.7983367983367984,0.1787941787941788,0.02079002079002079,0.002079002079002079,0.0997920997920998
496.0,69,1,0.8104838709677419,0.16733870967741934,0.016129032258064516,0.006048387096774193,0.10685483870967742
508.0,70,1,0.812992125984252,0.16338582677165353,0.021653543307086614,0.001968503937007874,0.07874015748031496
448.0,71,1,0.8214285714285714,0.16071428571428573,0.017857142857142856,0.0,0.10491071428571429
471.0,72,1,0.8407643312101911,0.13800424628450106,0.016985138004246284,0.004246284501061571,0.11040339702760085
507.0,73,1,0.8244575936883629,0.14990138067061143,0.02564102564102564,0.0,0.08875739644970414
445.0,74,1,0.8179775280898877,0.16404494382022472,0.017977528089887642,0.0,0.060674157303370786
416.0,75,1,0.8004807692307693,0.1658653846153846,0.02403846153846154,0.009615384615384616,0.07211538461538461
412.0,76,1,0.8203883495145631,0.15048543689320387,0.02669902912621359,0.0024271844660194173,0.050970873786407765
403.0,77,1,0.7816377171215881,0.18362282878411912,0.034739454094292806,0.0,0.03722084367245657
334.0,78,1,0.7544910179640718,0.2125748502994012,0.02694610778443114,0.005988023952095809,0.02694610778443114
296.0,79,1,0.777027027027027,0.20608108108108109,0.013513513513513514,0.0033783783783783786,0.08108108108108109
321.0,80,1,0.7912772585669782,0.19003115264797507,0.01557632398753894,0.003115264797507788,0.040498442367601244
308.0,81,1,0.737012987012987,0.24025974025974026,0.012987012987012988,0.00974025974025974,0.03896103896103896
296.0,82,1,0.7263513513513513,0.23986486486486486,0.033783783783783786,0.0,0.030405405405405407
316.0,83,1,0.75,0.22151898734177214,0.02531645569620253,0.0031645569620253164,0.056962025316455694
337.0,84,1,0.7596439169139466,0.2166172106824926,0.02373887240356083,0.0,0.04451038575667656
287.0,85,1,0.7735191637630662,0.21602787456445993,0.010452961672473868,0.0,0.06620209059233449
258.0,86,1,0.689922480620155,0.28294573643410853,0.023255813953488372,0.003875968992248062,0.03875968992248062
212.0,87,1,0.75,0.2358490566037736,0.014150943396226415,0.0,0.02830188679245283
241.0,88,1,0.6887966804979253,0.2863070539419087,0.024896265560165973,0.0,0.058091286307053944
206.0,89,1,0.6941747572815534,0.2766990291262136,0.019417475728155338,0.009708737864077669,0.04854368932038835
176.0,90,1,0.6477272727272727,0.30113636363636365,0.05113636363636364,0.0,0.09659090909090909
189.0,91,1,0.6772486772486772,0.30158730158730157,0.021164021164021163,0.0,0.05291005291005291
158.0,92,1,0.6518987341772152,0.3227848101265823,0.02531645569620253,0.0,0.05063291139240506
179.0,93,1,0.6256983240223464,0.3407821229050279,0.027932960893854747,0.00558659217877095,0.0446927374301676
164.0,94,1,0.7012195121951219,0.2865853658536585,0.012195121951219513,0.0,0.024390243902439025
137.0,95,1,0.656934306569343,0.30656934306569344,0.0364963503649635,0.0,0.043795620437956206
130.0,0,0,0.6076923076923076,0.35384615384615387,0.038461538461538464,0.0,0.05384615384615385
118.0,1,0,0.5677966101694916,0.3898305084745763,0.0423728813559322,0.0,0.07627118644067797
99.0,2,0,0.5959595959595959,0.37373737373737376,0.030303030303030304,0.0,0.06060606060606061
115.0,3,0,0.5217391304347826,0.4608695652173913,0.017391304347826087,0.0,0.05217391304347826
108.0,4,0,0.5833333333333334,0.39814814814814814,0.018518518518518517,0.0,0.027777777777777776
95.0,5,0,0.5473684210526316,0.45263157894736844,0.0,0.0,0.07368421052631578
99.0,6,0,0.5050505050505051,0.47474747474747475,0.010101010101010102,0.010101010101010102,0.09090909090909091
125.0,7,0,0.48,0.496,0.008,0.016,0.008
93.0,8,0,0.44086021505376344,0.5591397849462365,0.0,0.0,0.043010752688172046
77.0,9,0,0.4675324675324675,0.5194805194805194,0.012987012987012988,0.0,0.12987012987012986
56.0,10,0,0.375,0.5892857142857143,0.03571428571428571,0.0,0.017857142857142856
65.0,11,0,0.4153846153846154,0.5846153846153846,0.0,0.0,0.06153846153846154
60.0,12,0,0.4,0.55,0.05,0.0,0.03333333333333333
56.0,13,0,0.42857142857142855,0.5535714285714286,0.0,0.017857142857142856,0.03571428571428571
52.0,14,0,0.46153846153846156,0.5192307692307693,0.019230769230769232,0.0,0.057692307692307696
78.0,15,0,0.3333333333333333,0.6410256410256411,0.02564102564102564,0.0,0.07692307692307693
69.0,16,0,0.3188405797101449,0.6666666666666666,0.014492753623188406,0.0,0.028985507246376812
75.0,17,0,0.41333333333333333,0.5866666666666667,0.0,0.0,0.02666666666666667
67.0,18,0,0.47761194029850745,0.5074626865671642,0.014925373134328358,0.0,0.05970149253731343
79.0,19,0,0.3670886075949367,0.6329113924050633,0.0,0.0,0.02531645569620253
83.0,20,0,0.3373493975903614,0.6385542168674698,0.012048192771084338,0.012048192771084338,0.03614457831325301
74.0,21,0,0.4189189189189189,0.581081081081081,0.0,0.0,0.0
97.0,22,0,0.35051546391752575,0.6391752577319587,0.010309278350515464,0.0,0.010309278350515464
95.0,23,0,0.37894736842105264,0.5789473684210527,0.031578947368421054,0.010526315789473684,0.021052631578947368
129.0,24,0,0.4883720930232558,0.5116279069767442,0.0,0.0,0.0
147.0,25,0,0.4965986394557823,0.48299319727891155,0.02040816326530612,0.0,0.027210884353741496
155.0,26,0,0.4258064516129032,0.5612903225806452,0.012903225806451613,0.0,0.03225806451612903
189.0,27,0,0.49206349206349204,0.49206349206349204,0.010582010582010581,0.005291005291005291,0.07407407407407407
191.0,28,0,0.518324607329843,0.4712041884816754,0.010471204188481676,0.0,0.05759162303664921
217.0,29,0,0.5069124423963134,0.47465437788018433,0.018433179723502304,0.0,0.04608294930875576
214.0,30,0,0.6261682242990654,0.3691588785046729,0.004672897196261682,0.0,0.04672897196261682
253.0,31,0,0.6007905138339921,0.383399209486166,0.015810276679841896,0.0,0.04743083003952569
242.0,32,0,0.5991735537190083,0.38016528925619836,0.02066115702479339,0.0,0.0743801652892562
263.0,33,0,0.6577946768060836,0.3269961977186312,0.015209125475285171,0.0,0.049429657794676805
270.0,34,0,0.6555555555555556,0.3333333333333333,0.007407407407407408,0.003703703703703704,0.08518518518518518
263.0,35,0,0.6692015209125475,0.3041825095057034,0.026615969581749048,0.0,0.09885931558935361
297.0,36,0,0.734006734006734,0.24915824915824916,0.016835016835016835,0.0,0.09090909090909091
323.0,37,0,0.7585139318885449,0.23219814241486067,0.009287925696594427,0.0,0.1021671826625387
352.0,38,0,0.7215909090909091,0.26704545454545453,0.011363636363636364,0.0,0.10795454545454546
393.0,39,0,0.7353689567430025,0.24173027989821882,0.022900763358778626,0.0,0.11450381679389313
417.0,40,0,0.7601918465227818,0.23261390887290168,0.007194244604316547,0.0,0.08393285371702638
348.0,41,0,0.75,0.2413793103448276,0.008620689655172414,0.0,0.09482758620689655
443.0,42,0,0.744920993227991,0.21896162528216703,0.033860045146726865,0.002257336343115124,0.056433408577878104
371.0,43,0,0.7735849056603774,0.20754716981132076,0.018867924528301886,0.0,0.09973045822102426
381.0,44,0,0.7637795275590551,0.22572178477690288,0.007874015748031496,0.0026246719160104987,0.08136482939632546
399.0,45,0,0.731829573934837,0.2556390977443609,0.007518796992481203,0.005012531328320802,0.11278195488721804
429.0,46,0,0.8041958041958042,0.17482517482517482,0.018648018648018648,0.002331002331002331,0.07925407925407925
327.0,47,0,0.6880733944954128,0.2874617737003058,0.024464831804281346,0.0,0.09785932721712538
306.0,48,0,0.7026143790849673,0.28104575163398693,0.016339869281045753,0.0,0.08823529411764706
324.0,49,0,0.7129629629629629,0.2716049382716049,0.015432098765432098,0.0,0.08641975308641975
299.0,50,0,0.7224080267558528,0.2608695652173913,0.016722408026755852,0.0,0.11371237458193979
335.0,51,0,0.7074626865671642,0.2656716417910448,0.023880597014925373,0.0029850746268656717,0.08059701492537313
347.0,52,0,0.729106628242075,0.2420749279538905,0.025936599423631124,0.002881844380403458,0.11527377521613832
369.0,53,0,0.7398373983739838,0.23577235772357724,0.02168021680216802,0.0027100271002710027,0.10840108401084012
393.0,54,0,0.732824427480916,0.24936386768447838,0.015267175572519083,0.002544529262086514,0.0916030534351145
383.0,55,0,0.7545691906005222,0.2297650130548303,0.015665796344647518,0.0,0.11488250652741515
435.0,56,0,0.7816091954022989,0.18620689655172415,0.027586206896551724,0.004597701149425287,0.09655172413793103
472.0,57,0,0.7838983050847458,0.19279661016949154,0.023305084745762712,0.0,0.1016949152542373
422.0,58,0,0.8033175355450237,0.18246445497630331,0.014218009478672985,0.0,0.1018957345971564
440.0,59,0,0.8068181818181818,0.17045454545454544,0.022727272727272728,0.0,0.12045454545454545
443.0,60,0,0.8216704288939052,0.16252821670428894,0.013544018058690745,0.002257336343115124,0.09255079006772009
455.0,61,0,0.7956043956043956,0.17582417582417584,0.02857142857142857,0.0,0.08351648351648351
414.0,62,0,0.8381642512077294,0.1497584541062802,0.012077294685990338,0.0,0.11835748792270531
484.0,63,0,0.8285123966942148,0.15289256198347106,0.01859504132231405,0.0,0.08264462809917356
429.0,64,0,0.8041958041958042,0.17249417249417248,0.02097902097902098,0.002331002331002331,0.09090909090909091
